Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
36;24/05/2005;09:41:42;29.2;WBGT Temp C;47.8;%RH C      ;33.3;TA Temp C  ;40.9;TG Temp C  ;24.2;WET Temp C ;20.8;DP Temp C  
37;24/05/2005;09:42:42;29.2;WBGT Temp C;47.7;%RH C      ;33.3;TA Temp C  ;41.1;TG Temp C  ;24.2;WET Temp C ;20.7;DP Temp C  
38;24/05/2005;09:43:42;29.6;WBGT Temp C;45.3;%RH C      ;34.2;TA Temp C  ;41.9;TG Temp C  ;24.4;WET Temp C ;20.7;DP Temp C  
39;24/05/2005;09:44:42;29.5;WBGT Temp C;44.8;%RH C      ;34.3;TA Temp C  ;42.3;TG Temp C  ;24.1;WET Temp C ;20.3;DP Temp C  
40;24/05/2005;09:45:42;29.2;WBGT Temp C;48.5;%RH C      ;32.8;TA Temp C  ;41.6;TG Temp C  ;23.9;WET Temp C ;20.5;DP Temp C  
41;24/05/2005;09:46:42;29.3;WBGT Temp C;49;%RH C      ;32.9;TA Temp C  ;41.5;TG Temp C  ;24.1;WET Temp C ;20.7;DP Temp C  
42;24/05/2005;09:47:42;29.3;WBGT Temp C;48.9;%RH C      ;33;TA Temp C  ;41.3;TG Temp C  ;24.2;WET Temp C ;20.9;DP Temp C  
43;24/05/2005;09:48:42;30;WBGT Temp C;42.5;%RH C      ;35.7;TA Temp C  ;41.7;TG Temp C  ;25;WET Temp C ;21;DP Temp C  
44;24/05/2005;09:49:42;29.8;WBGT Temp C;41.9;%RH C      ;35.6;TA Temp C  ;42.4;TG Temp C  ;24.5;WET Temp C ;20.4;DP Temp C  
45;24/05/2005;09:50:42;30;WBGT Temp C;44.3;%RH C      ;34.8;TA Temp C  ;42.3;TG Temp C  ;24.8;WET Temp C ;21.1;DP Temp C  
46;24/05/2005;09:51:42;30.3;WBGT Temp C;43.2;%RH C      ;35.3;TA Temp C  ;42.9;TG Temp C  ;24.9;WET Temp C ;21;DP Temp C  
47;24/05/2005;09:52:42;30.6;WBGT Temp C;38.1;%RH C      ;37.5;TA Temp C  ;43.1;TG Temp C  ;25.3;WET Temp C ;20.8;DP Temp C  
48;24/05/2005;09:53:42;30.8;WBGT Temp C;39.8;%RH C      ;36.7;TA Temp C  ;43.8;TG Temp C  ;25.3;WET Temp C ;21;DP Temp C  
49;24/05/2005;09:54:42;30.5;WBGT Temp C;39.3;%RH C      ;36.8;TA Temp C  ;44.4;TG Temp C  ;24.8;WET Temp C ;20.4;DP Temp C  
50;24/05/2005;09:55:42;30.2;WBGT Temp C;43.3;%RH C      ;34.9;TA Temp C  ;43.4;TG Temp C  ;24.6;WET Temp C ;20.7;DP Temp C  
51;24/05/2005;09:56:42;30;WBGT Temp C;42.8;%RH C      ;34.9;TA Temp C  ;43.4;TG Temp C  ;24.3;WET Temp C ;20.3;DP Temp C  
52;24/05/2005;09:57:42;29.8;WBGT Temp C;46.1;%RH C      ;33.9;TA Temp C  ;42.9;TG Temp C  ;24.3;WET Temp C ;20.7;DP Temp C  
53;24/05/2005;09:58:42;30;WBGT Temp C;44.7;%RH C      ;34.7;TA Temp C  ;42.3;TG Temp C  ;24.8;WET Temp C ;21;DP Temp C  
54;24/05/2005;09:59:42;29.5;WBGT Temp C;47.7;%RH C      ;33.1;TA Temp C  ;42.1;TG Temp C  ;24.1;WET Temp C ;20.6;DP Temp C  
55;24/05/2005;10:00:42;29.5;WBGT Temp C;44;%RH C      ;34.6;TA Temp C  ;41.3;TG Temp C  ;24.4;WET Temp C ;20.6;DP Temp C  
56;24/05/2005;10:01:42;29.9;WBGT Temp C;39.2;%RH C      ;36.9;TA Temp C  ;40.9;TG Temp C  ;25.2;WET Temp C ;20.9;DP Temp C  
57;24/05/2005;10:02:42;29.8;WBGT Temp C;35.1;%RH C      ;38.9;TA Temp C  ;40.3;TG Temp C  ;25.3;WET Temp C ;20.4;DP Temp C  
58;24/05/2005;10:03:42;29.5;WBGT Temp C;40.7;%RH C      ;36.1;TA Temp C  ;40.5;TG Temp C  ;24.9;WET Temp C ;20.7;DP Temp C  
59;24/05/2005;10:04:42;29.4;WBGT Temp C;42.6;%RH C      ;35.4;TA Temp C  ;40.7;TG Temp C  ;24.6;WET Temp C ;20.6;DP Temp C  
60;24/05/2005;10:05:42;29.5;WBGT Temp C;43;%RH C      ;35.4;TA Temp C  ;40.7;TG Temp C  ;24.8;WET Temp C ;20.9;DP Temp C  
61;24/05/2005;10:06:42;29.1;WBGT Temp C;40.8;%RH C      ;35.5;TA Temp C  ;40.6;TG Temp C  ;24.3;WET Temp C ;20;DP Temp C  
62;24/05/2005;10:07:42;29.5;WBGT Temp C;41;%RH C      ;35.7;TA Temp C  ;41;TG Temp C  ;24.6;WET Temp C ;20.4;DP Temp C  
63;24/05/2005;10:08:42;30.1;WBGT Temp C;37.9;%RH C      ;37.5;TA Temp C  ;41.6;TG Temp C  ;25.3;WET Temp C ;20.8;DP Temp C  
64;24/05/2005;10:09:42;30.8;WBGT Temp C;36.3;%RH C      ;38.5;TA Temp C  ;43.4;TG Temp C  ;25.5;WET Temp C ;20.8;DP Temp C  
65;24/05/2005;10:10:42;30.9;WBGT Temp C;37.2;%RH C      ;38.1;TA Temp C  ;43.5;TG Temp C  ;25.5;WET Temp C ;21;DP Temp C  
66;24/05/2005;10:11:42;30.6;WBGT Temp C;34.2;%RH C      ;39.2;TA Temp C  ;42.7;TG Temp C  ;25.5;WET Temp C ;20.5;DP Temp C  
67;24/05/2005;10:12:42;30.2;WBGT Temp C;35.8;%RH C      ;38.2;TA Temp C  ;42;TG Temp C  ;25;WET Temp C ;20.2;DP Temp C  
68;24/05/2005;10:13:42;29.9;WBGT Temp C;39;%RH C      ;36.6;TA Temp C  ;41.8;TG Temp C  ;24.8;WET Temp C ;20.3;DP Temp C  
69;24/05/2005;10:14:42;29.9;WBGT Temp C;35.7;%RH C      ;38.1;TA Temp C  ;41.5;TG Temp C  ;25;WET Temp C ;20.1;DP Temp C  
70;24/05/2005;10:15:42;29.7;WBGT Temp C;36.9;%RH C      ;37.6;TA Temp C  ;41.1;TG Temp C  ;24.9;WET Temp C ;20.2;DP Temp C  
71;24/05/2005;10:16:42;29.7;WBGT Temp C;40.3;%RH C      ;36.2;TA Temp C  ;41.2;TG Temp C  ;24.7;WET Temp C ;20.4;DP Temp C  
72;24/05/2005;10:17:42;30.2;WBGT Temp C;38.5;%RH C      ;37;TA Temp C  ;41.9;TG Temp C  ;24.9;WET Temp C ;20.5;DP Temp C  
73;24/05/2005;10:18:42;29.8;WBGT Temp C;38.6;%RH C      ;36.8;TA Temp C  ;41.5;TG Temp C  ;24.8;WET Temp C ;20.3;DP Temp C  
74;24/05/2005;10:19:42;30;WBGT Temp C;37.1;%RH C      ;37.6;TA Temp C  ;41.3;TG Temp C  ;25.2;WET Temp C ;20.6;DP Temp C  
75;24/05/2005;10:20:42;29.6;WBGT Temp C;36.2;%RH C      ;37.5;TA Temp C  ;41.4;TG Temp C  ;24.6;WET Temp C ;19.7;DP Temp C  
76;24/05/2005;10:21:42;29.8;WBGT Temp C;36.1;%RH C      ;37.8;TA Temp C  ;41.3;TG Temp C  ;24.9;WET Temp C ;20.1;DP Temp C  
77;24/05/2005;10:22:42;29.4;WBGT Temp C;39.9;%RH C      ;35.8;TA Temp C  ;41.5;TG Temp C  ;24.3;WET Temp C ;19.9;DP Temp C  
78;24/05/2005;10:23:42;29.8;WBGT Temp C;40;%RH C      ;36.2;TA Temp C  ;41.5;TG Temp C  ;24.8;WET Temp C ;20.5;DP Temp C  
79;24/05/2005;10:24:42;29.7;WBGT Temp C;39.9;%RH C      ;36.4;TA Temp C  ;41.1;TG Temp C  ;25;WET Temp C ;20.7;DP Temp C  
80;24/05/2005;10:25:42;29.9;WBGT Temp C;40.8;%RH C      ;36.3;TA Temp C  ;41.1;TG Temp C  ;25.1;WET Temp C ;20.8;DP Temp C  
81;24/05/2005;10:26:42;30.2;WBGT Temp C;38.5;%RH C      ;37.2;TA Temp C  ;42;TG Temp C  ;25.2;WET Temp C ;20.7;DP Temp C  
82;24/05/2005;10:27:42;30.4;WBGT Temp C;36.1;%RH C      ;38.2;TA Temp C  ;42.7;TG Temp C  ;25.2;WET Temp C ;20.4;DP Temp C  
83;24/05/2005;10:28:42;30.1;WBGT Temp C;38.4;%RH C      ;37.1;TA Temp C  ;42.7;TG Temp C  ;24.8;WET Temp C ;20.3;DP Temp C  
84;24/05/2005;10:29:42;30.3;WBGT Temp C;39.5;%RH C      ;37;TA Temp C  ;42.1;TG Temp C  ;25.3;WET Temp C ;21;DP Temp C  
85;24/05/2005;10:30:42;29.9;WBGT Temp C;37.7;%RH C      ;37.4;TA Temp C  ;41.2;TG Temp C  ;25.1;WET Temp C ;20.5;DP Temp C  
86;24/05/2005;10:31:42;30.1;WBGT Temp C;38.4;%RH C      ;37.2;TA Temp C  ;41.1;TG Temp C  ;25.4;WET Temp C ;21;DP Temp C  
87;24/05/2005;10:32:42;29.1;WBGT Temp C;39;%RH C      ;36.2;TA Temp C  ;40.5;TG Temp C  ;24.3;WET Temp C ;19.8;DP Temp C  
88;24/05/2005;10:33:42;29.3;WBGT Temp C;40.2;%RH C      ;36.3;TA Temp C  ;40.2;TG Temp C  ;24.7;WET Temp C ;20.4;DP Temp C  
89;24/05/2005;10:34:42;29.5;WBGT Temp C;37.2;%RH C      ;37.6;TA Temp C  ;40.3;TG Temp C  ;24.9;WET Temp C ;20.3;DP Temp C  
90;24/05/2005;10:35:42;29.3;WBGT Temp C;42.8;%RH C      ;35.1;TA Temp C  ;39.9;TG Temp C  ;24.8;WET Temp C ;20.9;DP Temp C  
91;24/05/2005;10:36:42;29;WBGT Temp C;39.2;%RH C      ;36.2;TA Temp C  ;39.9;TG Temp C  ;24.4;WET Temp C ;20;DP Temp C  
92;24/05/2005;10:37:42;29.2;WBGT Temp C;39.4;%RH C      ;36.1;TA Temp C  ;40.5;TG Temp C  ;24.4;WET Temp C ;20;DP Temp C  
93;24/05/2005;10:38:42;29.7;WBGT Temp C;40;%RH C      ;36.3;TA Temp C  ;41.1;TG Temp C  ;24.9;WET Temp C ;20.6;DP Temp C  
94;24/05/2005;10:39:42;29.9;WBGT Temp C;34.9;%RH C      ;38.3;TA Temp C  ;41.1;TG Temp C  ;25.1;WET Temp C ;20.1;DP Temp C  
95;24/05/2005;10:40:42;30.2;WBGT Temp C;35.2;%RH C      ;38.5;TA Temp C  ;41.4;TG Temp C  ;25.4;WET Temp C ;20.5;DP Temp C  
96;24/05/2005;10:41:42;30.2;WBGT Temp C;36.6;%RH C      ;37.7;TA Temp C  ;42.8;TG Temp C  ;24.9;WET Temp C ;20.2;DP Temp C  
97;24/05/2005;10:42:42;30.3;WBGT Temp C;39.7;%RH C      ;36.1;TA Temp C  ;43.9;TG Temp C  ;24.5;WET Temp C ;20.2;DP Temp C  
98;24/05/2005;10:43:42;31.7;WBGT Temp C;35.5;%RH C      ;38.7;TA Temp C  ;45.8;TG Temp C  ;25.5;WET Temp C ;20.7;DP Temp C  
99;24/05/2005;10:44:42;32.5;WBGT Temp C;32;%RH C      ;40.9;TA Temp C  ;47.2;TG Temp C  ;26.2;WET Temp C ;21;DP Temp C  
100;24/05/2005;10:45:42;32.3;WBGT Temp C;32.6;%RH C      ;40.1;TA Temp C  ;47.7;TG Temp C  ;25.8;WET Temp C ;20.6;DP Temp C  
101;24/05/2005;10:46:42;31.3;WBGT Temp C;37;%RH C      ;36.9;TA Temp C  ;47.4;TG Temp C  ;24.3;WET Temp C ;19.6;DP Temp C  
102;24/05/2005;10:47:42;31.7;WBGT Temp C;34.7;%RH C      ;38.3;TA Temp C  ;47.5;TG Temp C  ;25;WET Temp C ;20;DP Temp C  
103;24/05/2005;10:48:42;31.3;WBGT Temp C;37.5;%RH C      ;36.8;TA Temp C  ;47.2;TG Temp C  ;24.5;WET Temp C ;19.9;DP Temp C  
104;24/05/2005;10:49:42;31.1;WBGT Temp C;38;%RH C      ;36.8;TA Temp C  ;46.5;TG Temp C  ;24.6;WET Temp C ;20;DP Temp C  
105;24/05/2005;10:50:42;30.9;WBGT Temp C;38.3;%RH C      ;36.3;TA Temp C  ;46.2;TG Temp C  ;24.4;WET Temp C ;19.9;DP Temp C  
106;24/05/2005;10:51:42;31.6;WBGT Temp C;35.7;%RH C      ;38.6;TA Temp C  ;45.9;TG Temp C  ;25.6;WET Temp C ;20.8;DP Temp C  
107;24/05/2005;10:52:42;31.3;WBGT Temp C;37.7;%RH C      ;37.5;TA Temp C  ;45.5;TG Temp C  ;25.3;WET Temp C ;20.8;DP Temp C  
108;24/05/2005;10:53:42;30.9;WBGT Temp C;39.1;%RH C      ;36.4;TA Temp C  ;45.6;TG Temp C  ;24.7;WET Temp C ;20.3;DP Temp C  
109;24/05/2005;10:54:42;32.2;WBGT Temp C;35.6;%RH C      ;39.3;TA Temp C  ;46.5;TG Temp C  ;26.2;WET Temp C ;21.5;DP Temp C  
110;24/05/2005;10:55:42;33.2;WBGT Temp C;29.8;%RH C      ;42.6;TA Temp C  ;48.3;TG Temp C  ;26.8;WET Temp C ;21.3;DP Temp C  
111;24/05/2005;10:56:42;32.3;WBGT Temp C;28.6;%RH C      ;42.6;TA Temp C  ;47.4;TG Temp C  ;26;WET Temp C ;20.2;DP Temp C  
112;24/05/2005;10:57:42;31.5;WBGT Temp C;32;%RH C      ;40.1;TA Temp C  ;45.3;TG Temp C  ;25.6;WET Temp C ;20.3;DP Temp C  
113;24/05/2005;10:58:42;30.9;WBGT Temp C;34.1;%RH C      ;39;TA Temp C  ;44.5;TG Temp C  ;25.2;WET Temp C ;20.1;DP Temp C  
114;24/05/2005;10:59:42;31.2;WBGT Temp C;32.5;%RH C      ;39.8;TA Temp C  ;44.5;TG Temp C  ;25.6;WET Temp C ;20.4;DP Temp C  
115;24/05/2005;11:00:42;31.5;WBGT Temp C;28.6;%RH C      ;42;TA Temp C  ;44.6;TG Temp C  ;26;WET Temp C ;20.2;DP Temp C  
116;24/05/2005;11:01:42;31.6;WBGT Temp C;29.1;%RH C      ;42;TA Temp C  ;44.7;TG Temp C  ;26.1;WET Temp C ;20.4;DP Temp C  
117;24/05/2005;11:02:42;31.8;WBGT Temp C;25.7;%RH C      ;44;TA Temp C  ;44.7;TG Temp C  ;26.4;WET Temp C ;20;DP Temp C  
118;24/05/2005;11:03:42;31.6;WBGT Temp C;25.8;%RH C      ;43.6;TA Temp C  ;44.5;TG Temp C  ;26.1;WET Temp C ;19.7;DP Temp C  
119;24/05/2005;11:04:42;31.2;WBGT Temp C;32.1;%RH C      ;39.6;TA Temp C  ;45.2;TG Temp C  ;25.2;WET Temp C ;19.8;DP Temp C  
120;24/05/2005;11:05:42;31.3;WBGT Temp C;34.7;%RH C      ;38.3;TA Temp C  ;45.8;TG Temp C  ;25.1;WET Temp C ;20.1;DP Temp C  
121;24/05/2005;11:06:42;32.8;WBGT Temp C;27.9;%RH C      ;42.9;TA Temp C  ;48;TG Temp C  ;26.4;WET Temp C ;20.5;DP Temp C  
122;24/05/2005;11:07:42;32.9;WBGT Temp C;28.1;%RH C      ;42.5;TA Temp C  ;48.8;TG Temp C  ;26.3;WET Temp C ;20.4;DP Temp C  
123;24/05/2005;11:08:42;32.8;WBGT Temp C;32.5;%RH C      ;40;TA Temp C  ;49.5;TG Temp C  ;25.7;WET Temp C ;20.5;DP Temp C  
124;24/05/2005;11:09:42;33.9;WBGT Temp C;25.6;%RH C      ;44.6;TA Temp C  ;50.7;TG Temp C  ;26.8;WET Temp C ;20.5;DP Temp C  
125;24/05/2005;11:10:42;33.7;WBGT Temp C;24.8;%RH C      ;44.4;TA Temp C  ;51.2;TG Temp C  ;26.2;WET Temp C ;19.6;DP Temp C  
126;24/05/2005;11:11:42;33.1;WBGT Temp C;27.1;%RH C      ;42.6;TA Temp C  ;49.7;TG Temp C  ;26;WET Temp C ;19.8;DP Temp C  
127;24/05/2005;11:12:42;32.6;WBGT Temp C;31.7;%RH C      ;40;TA Temp C  ;49;TG Temp C  ;25.6;WET Temp C ;20.2;DP Temp C  
128;24/05/2005;11:13:42;32.6;WBGT Temp C;25.9;%RH C      ;43;TA Temp C  ;49.4;TG Temp C  ;25.5;WET Temp C ;19;DP Temp C  
129;24/05/2005;11:14:42;33.1;WBGT Temp C;24.9;%RH C      ;43.9;TA Temp C  ;49.3;TG Temp C  ;26.2;WET Temp C ;19.6;DP Temp C  
130;24/05/2005;11:15:42;32.3;WBGT Temp C;26.6;%RH C      ;42.1;TA Temp C  ;49.1;TG Temp C  ;25.1;WET Temp C ;18.7;DP Temp C  
131;24/05/2005;11:16:42;32.1;WBGT Temp C;32.3;%RH C      ;39.3;TA Temp C  ;48.7;TG Temp C  ;25;WET Temp C ;19.6;DP Temp C  
132;24/05/2005;11:17:42;32.6;WBGT Temp C;31.2;%RH C      ;40.1;TA Temp C  ;49.8;TG Temp C  ;25.3;WET Temp C ;19.8;DP Temp C  
133;24/05/2005;11:18:42;32.9;WBGT Temp C;28.8;%RH C      ;41.6;TA Temp C  ;49.7;TG Temp C  ;25.8;WET Temp C ;20;DP Temp C  
134;24/05/2005;11:19:42;31.8;WBGT Temp C;31.7;%RH C      ;39.3;TA Temp C  ;48.4;TG Temp C  ;24.7;WET Temp C ;19.2;DP Temp C  
135;24/05/2005;11:20:42;31.1;WBGT Temp C;36.3;%RH C      ;37;TA Temp C  ;46.6;TG Temp C  ;24.5;WET Temp C ;19.6;DP Temp C  
136;24/05/2005;11:21:42;30.5;WBGT Temp C;35.7;%RH C      ;36.6;TA Temp C  ;45.9;TG Temp C  ;23.9;WET Temp C ;18.9;DP Temp C  
137;24/05/2005;11:22:42;31;WBGT Temp C;34.5;%RH C      ;37.8;TA Temp C  ;46.2;TG Temp C  ;24.6;WET Temp C ;19.5;DP Temp C  
138;24/05/2005;11:23:42;31.8;WBGT Temp C;30;%RH C      ;40.5;TA Temp C  ;46.9;TG Temp C  ;25.5;WET Temp C ;19.7;DP Temp C  
139;24/05/2005;11:24:42;31.8;WBGT Temp C;30.2;%RH C      ;40.4;TA Temp C  ;47.6;TG Temp C  ;25.3;WET Temp C ;19.6;DP Temp C  
140;24/05/2005;11:25:42;31.3;WBGT Temp C;34.4;%RH C      ;38;TA Temp C  ;47.4;TG Temp C  ;24.6;WET Temp C ;19.4;DP Temp C  
141;24/05/2005;11:26:42;31.5;WBGT Temp C;34;%RH C      ;38.5;TA Temp C  ;46.9;TG Temp C  ;25;WET Temp C ;19.9;DP Temp C  
142;24/05/2005;11:27:42;32;WBGT Temp C;33.7;%RH C      ;39.1;TA Temp C  ;47.6;TG Temp C  ;25.4;WET Temp C ;20.3;DP Temp C  
143;24/05/2005;11:28:42;32.2;WBGT Temp C;32.2;%RH C      ;39.9;TA Temp C  ;47.9;TG Temp C  ;25.5;WET Temp C ;20.2;DP Temp C  
144;24/05/2005;11:29:42;32.5;WBGT Temp C;25.8;%RH C      ;43.5;TA Temp C  ;48.3;TG Temp C  ;25.9;WET Temp C ;19.4;DP Temp C  
145;24/05/2005;11:30:42;31.5;WBGT Temp C;32.8;%RH C      ;38.1;TA Temp C  ;48.3;TG Temp C  ;24.3;WET Temp C ;18.9;DP Temp C  
146;24/05/2005;11:31:42;31;WBGT Temp C;34.2;%RH C      ;37.2;TA Temp C  ;47.5;TG Temp C  ;24;WET Temp C ;18.7;DP Temp C  
147;24/05/2005;11:32:42;31.2;WBGT Temp C;34.4;%RH C      ;37.5;TA Temp C  ;47.2;TG Temp C  ;24.4;WET Temp C ;19.2;DP Temp C  
148;24/05/2005;11:33:42;32.1;WBGT Temp C;30.4;%RH C      ;40.1;TA Temp C  ;48.5;TG Temp C  ;25.1;WET Temp C ;19.4;DP Temp C  
149;24/05/2005;11:34:42;31.9;WBGT Temp C;32.6;%RH C      ;38.5;TA Temp C  ;49.2;TG Temp C  ;24.5;WET Temp C ;19.1;DP Temp C  
150;24/05/2005;11:35:42;31.6;WBGT Temp C;35;%RH C      ;37.7;TA Temp C  ;48.4;TG Temp C  ;24.6;WET Temp C ;19.6;DP Temp C  
151;24/05/2005;11:36:42;32.6;WBGT Temp C;30.5;%RH C      ;40.6;TA Temp C  ;49.5;TG Temp C  ;25.5;WET Temp C ;19.9;DP Temp C  
152;24/05/2005;11:37:42;33.6;WBGT Temp C;24.9;%RH C      ;44;TA Temp C  ;51.3;TG Temp C  ;26.1;WET Temp C ;19.4;DP Temp C  
153;24/05/2005;11:38:42;33.7;WBGT Temp C;27.8;%RH C      ;42.4;TA Temp C  ;52;TG Temp C  ;26;WET Temp C ;20;DP Temp C  
154;24/05/2005;11:39:42;33;WBGT Temp C;29.9;%RH C      ;40.5;TA Temp C  ;51.4;TG Temp C  ;25.2;WET Temp C ;19.4;DP Temp C  
155;24/05/2005;11:40:42;32.9;WBGT Temp C;30.2;%RH C      ;40.3;TA Temp C  ;51;TG Temp C  ;25.2;WET Temp C ;19.5;DP Temp C  
156;24/05/2005;11:41:42;32.3;WBGT Temp C;32.6;%RH C      ;38.6;TA Temp C  ;50;TG Temp C  ;24.8;WET Temp C ;19.4;DP Temp C  
157;24/05/2005;11:42:42;31.9;WBGT Temp C;32.7;%RH C      ;38.1;TA Temp C  ;49.8;TG Temp C  ;24.3;WET Temp C ;18.8;DP Temp C  
158;24/05/2005;11:43:42;32;WBGT Temp C;34.3;%RH C      ;37.9;TA Temp C  ;49.3;TG Temp C  ;24.7;WET Temp C ;19.6;DP Temp C  
