Place;Date;Time;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit;Value;Unit
112;19/05/2009;10:42:50;31.1;WBGT Temp C;25.2;%RH C      ;40.7;TA Temp C  ;48.2;TG Temp C  ;23.9;WET Temp C ;16.9;DP Temp C  
113;19/05/2009;10:43:50;31.2;WBGT Temp C;25.2;%RH C      ;40.5;TA Temp C  ;48.6;TG Temp C  ;23.8;WET Temp C ;16.7;DP Temp C  
114;19/05/2009;10:44:50;31.1;WBGT Temp C;26.6;%RH C      ;39.7;TA Temp C  ;48.4;TG Temp C  ;23.7;WET Temp C ;16.9;DP Temp C  
115;19/05/2009;10:45:50;30.3;WBGT Temp C;27.9;%RH C      ;38.3;TA Temp C  ;47.4;TG Temp C  ;23.1;WET Temp C ;16.5;DP Temp C  
116;19/05/2009;10:46:50;30.1;WBGT Temp C;26.8;%RH C      ;39;TA Temp C  ;46.5;TG Temp C  ;23.2;WET Temp C ;16.3;DP Temp C  
117;19/05/2009;10:47:50;30;WBGT Temp C;27.3;%RH C      ;38.4;TA Temp C  ;46.4;TG Temp C  ;23;WET Temp C ;16.3;DP Temp C  
118;19/05/2009;10:48:50;30.7;WBGT Temp C;25.2;%RH C      ;40.4;TA Temp C  ;47.1;TG Temp C  ;23.8;WET Temp C ;16.7;DP Temp C  
119;19/05/2009;10:49:50;31.2;WBGT Temp C;24.3;%RH C      ;41;TA Temp C  ;48.7;TG Temp C  ;23.8;WET Temp C ;16.6;DP Temp C  
120;19/05/2009;10:50:50;31.3;WBGT Temp C;24.8;%RH C      ;40.6;TA Temp C  ;48.9;TG Temp C  ;23.7;WET Temp C ;16.5;DP Temp C  
121;19/05/2009;10:51:50;31.4;WBGT Temp C;23.8;%RH C      ;41.5;TA Temp C  ;48.7;TG Temp C  ;24.1;WET Temp C ;16.7;DP Temp C  
122;19/05/2009;10:52:50;31.6;WBGT Temp C;22.2;%RH C      ;42.4;TA Temp C  ;49.4;TG Temp C  ;24.1;WET Temp C ;16.4;DP Temp C  
123;19/05/2009;10:53:50;31.8;WBGT Temp C;22;%RH C      ;42.7;TA Temp C  ;49.8;TG Temp C  ;24.2;WET Temp C ;16.4;DP Temp C  
124;19/05/2009;10:54:50;32.1;WBGT Temp C;22.1;%RH C      ;43.1;TA Temp C  ;50.1;TG Temp C  ;24.5;WET Temp C ;16.8;DP Temp C  
125;19/05/2009;10:55:50;31.7;WBGT Temp C;24.3;%RH C      ;40.9;TA Temp C  ;50.3;TG Temp C  ;23.8;WET Temp C ;16.5;DP Temp C  
126;19/05/2009;10:56:50;31.1;WBGT Temp C;25.5;%RH C      ;39.6;TA Temp C  ;49.3;TG Temp C  ;23.3;WET Temp C ;16.2;DP Temp C  
127;19/05/2009;10:57:50;31.2;WBGT Temp C;24.5;%RH C      ;40.8;TA Temp C  ;48.7;TG Temp C  ;23.8;WET Temp C ;16.5;DP Temp C  
128;19/05/2009;10:58:50;31.8;WBGT Temp C;22.5;%RH C      ;42.4;TA Temp C  ;49.4;TG Temp C  ;24.3;WET Temp C ;16.7;DP Temp C  
129;19/05/2009;10:59:50;31.8;WBGT Temp C;22.1;%RH C      ;42.4;TA Temp C  ;50.3;TG Temp C  ;24;WET Temp C ;16.1;DP Temp C  
130;19/05/2009;11:00:50;31.8;WBGT Temp C;22.4;%RH C      ;42.1;TA Temp C  ;50.6;TG Temp C  ;23.9;WET Temp C ;16.2;DP Temp C  
131;19/05/2009;11:01:50;31.2;WBGT Temp C;24.8;%RH C      ;40;TA Temp C  ;49.8;TG Temp C  ;23.3;WET Temp C ;16;DP Temp C  
132;19/05/2009;11:02:50;30.9;WBGT Temp C;24.4;%RH C      ;40.2;TA Temp C  ;48.7;TG Temp C  ;23.3;WET Temp C ;15.9;DP Temp C  
133;19/05/2009;11:03:50;30.7;WBGT Temp C;25;%RH C      ;39.9;TA Temp C  ;48.1;TG Temp C  ;23.3;WET Temp C ;16.1;DP Temp C  
134;19/05/2009;11:04:50;31.3;WBGT Temp C;22.6;%RH C      ;41.8;TA Temp C  ;48.5;TG Temp C  ;23.9;WET Temp C ;16.2;DP Temp C  
135;19/05/2009;11:05:50;31;WBGT Temp C;23.5;%RH C      ;40.9;TA Temp C  ;49.4;TG Temp C  ;23.2;WET Temp C ;15.6;DP Temp C  
136;19/05/2009;11:06:50;30.8;WBGT Temp C;25.2;%RH C      ;39.7;TA Temp C  ;48.8;TG Temp C  ;23.2;WET Temp C ;15.9;DP Temp C  
137;19/05/2009;11:07:50;31.6;WBGT Temp C;22.7;%RH C      ;42.3;TA Temp C  ;48.9;TG Temp C  ;24.3;WET Temp C ;16.7;DP Temp C  
138;19/05/2009;11:08:50;32.3;WBGT Temp C;20.6;%RH C      ;44;TA Temp C  ;50.5;TG Temp C  ;24.6;WET Temp C ;16.5;DP Temp C  
139;19/05/2009;11:09:50;31.8;WBGT Temp C;21.8;%RH C      ;42.1;TA Temp C  ;51.1;TG Temp C  ;23.6;WET Temp C ;15.6;DP Temp C  
140;19/05/2009;11:10:50;31.5;WBGT Temp C;24.5;%RH C      ;40.6;TA Temp C  ;49.7;TG Temp C  ;23.7;WET Temp C ;16.4;DP Temp C  
141;19/05/2009;11:11:50;31.8;WBGT Temp C;22.1;%RH C      ;42.5;TA Temp C  ;49.9;TG Temp C  ;24.1;WET Temp C ;16.3;DP Temp C  
142;19/05/2009;11:12:50;32;WBGT Temp C;22.1;%RH C      ;42.5;TA Temp C  ;50.3;TG Temp C  ;24.2;WET Temp C ;16.4;DP Temp C  
143;19/05/2009;11:13:50;32.2;WBGT Temp C;21;%RH C      ;43.4;TA Temp C  ;50.9;TG Temp C  ;24.2;WET Temp C ;16.2;DP Temp C  
144;19/05/2009;11:14:50;31.3;WBGT Temp C;25;%RH C      ;40.1;TA Temp C  ;49.6;TG Temp C  ;23.5;WET Temp C ;16.3;DP Temp C  
145;19/05/2009;11:15:50;30.5;WBGT Temp C;27;%RH C      ;38.8;TA Temp C  ;47.6;TG Temp C  ;23.2;WET Temp C ;16.5;DP Temp C  
146;19/05/2009;11:16:50;30.2;WBGT Temp C;26.5;%RH C      ;39.1;TA Temp C  ;46.6;TG Temp C  ;23.2;WET Temp C ;16.2;DP Temp C  
147;19/05/2009;11:17:50;30.1;WBGT Temp C;26.7;%RH C      ;38.9;TA Temp C  ;46.2;TG Temp C  ;23.3;WET Temp C ;16.4;DP Temp C  
148;19/05/2009;11:18:50;30.4;WBGT Temp C;25.1;%RH C      ;40.1;TA Temp C  ;46.7;TG Temp C  ;23.5;WET Temp C ;16.3;DP Temp C  
149;19/05/2009;11:19:50;30.7;WBGT Temp C;24.7;%RH C      ;40.4;TA Temp C  ;47.8;TG Temp C  ;23.5;WET Temp C ;16.2;DP Temp C  
150;19/05/2009;11:20:50;30.8;WBGT Temp C;25.4;%RH C      ;39.9;TA Temp C  ;47.6;TG Temp C  ;23.6;WET Temp C ;16.5;DP Temp C  
151;19/05/2009;11:21:50;31.8;WBGT Temp C;22.7;%RH C      ;42.6;TA Temp C  ;48.7;TG Temp C  ;24.6;WET Temp C ;17.1;DP Temp C  
152;19/05/2009;11:22:50;31.2;WBGT Temp C;23;%RH C      ;41.4;TA Temp C  ;49.4;TG Temp C  ;23.5;WET Temp C ;15.9;DP Temp C  
153;19/05/2009;11:23:50;32;WBGT Temp C;21.7;%RH C      ;42.8;TA Temp C  ;50.3;TG Temp C  ;24.2;WET Temp C ;16.3;DP Temp C  
154;19/05/2009;11:24:50;31.8;WBGT Temp C;22.2;%RH C      ;42.1;TA Temp C  ;50.5;TG Temp C  ;23.9;WET Temp C ;16.1;DP Temp C  
155;19/05/2009;11:25:50;31.5;WBGT Temp C;23.3;%RH C      ;41.5;TA Temp C  ;50.4;TG Temp C  ;23.5;WET Temp C ;15.9;DP Temp C  
156;19/05/2009;11:26:50;32.3;WBGT Temp C;20.8;%RH C      ;44.1;TA Temp C  ;50.3;TG Temp C  ;24.9;WET Temp C ;16.9;DP Temp C  
157;19/05/2009;11:27:50;33.2;WBGT Temp C;18.5;%RH C      ;46.7;TA Temp C  ;51.3;TG Temp C  ;25.5;WET Temp C ;17.1;DP Temp C  
158;19/05/2009;11:28:50;32.3;WBGT Temp C;21.3;%RH C      ;43.1;TA Temp C  ;51.5;TG Temp C  ;24.1;WET Temp C ;16.1;DP Temp C  
159;19/05/2009;11:29:50;31.8;WBGT Temp C;22.8;%RH C      ;41.6;TA Temp C  ;49.6;TG Temp C  ;24;WET Temp C ;16.4;DP Temp C  
160;19/05/2009;11:30:50;31.9;WBGT Temp C;20.8;%RH C      ;43.6;TA Temp C  ;49.9;TG Temp C  ;24.3;WET Temp C ;16.2;DP Temp C  
